LahmanID,Year,Team,Lg
randowi01,1976,NY,A
rivermi01,1976,NY,A
staubru01,1976,DET,A
tananfr01,1976,CAL,A
tiantlu01,1976,BOS,A
travebi01,1976,MIL,A
wynegbu01,1976,MIN,A
yastrca01,1976,BOS,A
benchjo01,1976,CIN,N
boonebo01,1976,PHI,N
bowala01,1976,PHI,N
cashda01,1976,PHI,N
cedence01,1976,HOU,N
ceyro01,1976,LA,N
conceda01,1976,CIN,N
forscke01,1976,HOU,N
fostege01,1976,CIN,N
frymawo01,1976,MON,N
garvest01,1976,LA,N
griffke01,1976,CIN,N
jonesra01,1976,SD,N
kingmda01,1976,NY,N
luzingr01,1976,PHI,N
matlajo01,1976,NY,N
mcbriba01,1976,STL,N
messean01,1976,ATL,N
montejo01,1976,SF,N
morgajo02,1976,CIN,N
oliveal01,1976,PIT,N
perezto01,1976,CIN,N
rhoderi01,1976,LA,N
rosepe01,1976,CIN,N
russebi01,1976,LA,N
ruthvdi01,1976,ATL,N
schmimi01,1976,PHI,N
seaveto01,1976,NY,N
swishst01,1976,CHI,N
bluevi01,1977,OAK,A
brettge01,1977,KC,A
burleri01,1977,BOS,A
campabe01,1977,TEX,A
campbbi02,1977,BOS,A
carewro01,1977,MIN,A
eckerde01,1977,CLE,A
fairlro01,1977,TOR,A
fidryma01,1977,DET,A
fiskca01,1977,BOS,A
grosswa01,1977,OAK,A
hislela01,1977,MIN,A
jacksre01,1977,NY,A
jonesru01,1977,SEA,A
kernji01,1977,CLE,A
larocda01,1977,CAL,A
lylesp01,1977,NY,A
lynnfr01,1977,BOS,A
moneydo01,1977,MIL,A
munsoth01,1977,NY,A
nettlgr01,1977,NY,A
palmeji01,1977,BAL,A
randowi01,1977,NY,A
riceji01,1977,BOS,A
ryanno01,1977,CAL,A
scottge02,1977,BOS,A
singlke01,1977,BAL,A
slatoji01,1977,MIL,A
tananfr01,1977,CAL,A
thompja01,1977,DET,A
wynegbu01,1977,MIN,A
yastrca01,1977,BOS,A
ziskri01,1977,CHI,A
andujjo01,1977,HOU,N
benchjo01,1977,CIN,N
candejo01,1977,PIT,N
carltst01,1977,PHI,N
ceyro01,1977,LA,N
conceda01,1977,CIN,N
fostege01,1977,CIN,N
garvest01,1977,LA,N
gossari01,1977,PIT,N
griffke01,1977,CIN,N
lavelga01,1977,SF,N
luzingr01,1977,PHI,N
montawi01,1977,ATL,N
moralje01,1977,CHI,N
morgajo02,1977,CIN,N
parkeda01,1977,PIT,N
reuscri01,1977,CHI,N
rosepe01,1977,CIN,N
schmimi01,1977,PHI,N
seaveto01,1977,CIN,N
simmote01,1977,STL,N
smithre06,1977,LA,N
stearjo01,1977,NY,N
suttebr01,1977,CHI,N
suttodo01,1977,LA,N
templga01,1977,STL,N
trillma01,1977,CHI,N
valenel01,1977,MON,N
winfida01,1977,SD,N
brettge01,1978,KC,A
burleri01,1978,BOS,A
carewro01,1978,MIN,A
evansdw01,1978,BOS,A
fiskca01,1978,BOS,A
flanami01,1978,BAL,A
gossari01,1978,NY,A
guidrro01,1978,NY,A
hislela01,1978,MIL,A
howelro02,1978,TOR,A
jacksre01,1978,NY,A
keougma02,1978,OAK,A
kernji01,1978,CLE,A
lemonch01,1978,CHI,A
lynnfr01,1978,BOS,A
moneydo01,1978,MIL,A
munsoth01,1978,NY,A
murraed02,1978,BAL,A
nettlgr01,1978,NY,A
palmeji01,1978,BAL,A
patekfr01,1978,KC,A
porteda02,1978,KC,A
remyje01,1978,BOS,A
reynocr01,1978,SEA,A
riceji01,1978,BOS,A
sorenla01,1978,MIL,A
sundbji01,1978,TEX,A
tananfr01,1978,CAL,A
thompja01,1978,DET,A
whitefr01,1978,KC,A
yastrca01,1978,BOS,A
ziskri01,1978,TEX,A
benchjo01,1978,CIN,N
bluevi01,1978,SF,N
boonebo01,1978,PHI,N
bowala01,1978,PHI,N
burroje01,1978,ATL,N
ceyro01,1978,LA,N
clarkja01,1978,SF,N
conceda01,1978,CIN,N
fingero01,1978,SD,N
fostege01,1978,CIN,N
garvest01,1978,LA,N
grimsro02,1978,MON,N
johnto01,1978,LA,N
lopesda01,1978,LA,N
luzingr01,1978,PHI,N
mondari01,1978,LA,N
morgajo02,1978,CIN,N
niekrph01,1978,ATL,N
pocorbi01,1978,ATL,N
puhlte01,1978,HOU,N
rogerst01,1978,MON,N
rosepe01,1978,CIN,N
seaveto01,1978,CIN,N
simmote01,1978,STL,N
smithre06,1978,LA,N
stargwi01,1978,PIT,N
suttebr01,1978,CHI,N
winfida01,1978,SD,N
zachrpa01,1978,NY,N
baylodo01,1979,CAL,A
bochtbr01,1979,SEA,A
brettge01,1979,KC,A
burleri01,1979,BOS,A
carewro01,1979,CAL,A
clearma01,1979,CAL,A
coopece01,1979,MIL,A
downibr01,1979,CAL,A
grichbo01,1979,CAL,A
guidrro01,1979,NY,A
jacksre01,1979,NY,A
johnto01,1979,NY,A
kempst01,1979,DET,A
kernji01,1979,TEX,A
lemanda01,1979,TOR,A
lemonch01,1979,CHI,A
lynnfr01,1979,BOS,A
mongesi01,1979,CLE,A
nettlgr01,1979,NY,A
newmaje01,1979,OAK,A
porteda02,1979,KC,A
riceji01,1979,BOS,A
ryanno01,1979,CAL,A
singlke01,1979,BAL,A
smallro02,1979,MIN,A
stanhdo01,1979,BAL,A
stanlbo01,1979,BOS,A
whitefr01,1979,KC,A
yastrca01,1979,BOS,A
andujjo01,1979,HOU,N
benchjo01,1979,CIN,N
boonebo01,1979,PHI,N
bowala01,1979,PHI,N
brocklo01,1979,STL,N
carltst01,1979,PHI,N
cartega01,1979,MON,N
ceyro01,1979,LA,N
clarkja01,1979,SF,N
conceda01,1979,CIN,N
fostege01,1979,CIN,N
garvest01,1979,LA,N
hernake01,1979,STL,N
kingmda01,1979,CHI,N
lacosmi01,1979,CIN,N
lopesda01,1979,LA,N
matthga01,1979,ATL,N
mazzile01,1979,NY,N
morgajo02,1979,CIN,N
niekrjo01,1979,HOU,N
parkeda01,1979,PIT,N
parrila01,1979,MON,N
perryga01,1979,SD,N
reynocr01,1979,HOU,N
rogerst01,1979,MON,N
rosepe01,1979,PHI,N
sambijo01,1979,HOU,N
schmimi01,1979,PHI,N
simmote01,1979,STL,N
stearjo01,1979,NY,N
suttebr01,1979,CHI,N
templga01,1979,STL,N
winfida01,1979,SD,N
bellbu01,1980,TEX,A
brettge01,1980,KC,A
bumbral01,1980,BAL,A
burgmto01,1980,BOS,A
carewro01,1980,CAL,A
coopece01,1980,MIL,A
dentbu01,1980,NY,A
farmeed01,1980,CHI,A
fiskca01,1980,BOS,A
gossari01,1980,NY,A
grichbo01,1980,CAL,A
gurala01,1980,KC,A
henderi01,1980,OAK,A
honeyri01,1980,SEA,A
jacksre01,1980,NY,A
johnto01,1980,NY,A
landrke01,1980,MIN,A
lynnfr01,1980,BOS,A
molitpa01,1980,MIL,A
nettlgr01,1980,NY,A
oglivbe01,1980,MIL,A
oliveal01,1980,TEX,A
ortajo01,1980,CLE,A
parrila02,1980,DET,A
porteda02,1980,KC,A
randowi01,1980,NY,A
riceji01,1980,BOS,A
stiebda01,1980,TOR,A
stonest01,1980,BAL,A
trammal01,1980,DET,A
yountro01,1980,MIL,A
benchjo01,1980,CIN,N
bibbyji01,1980,PIT,N
bluevi01,1980,SF,N
carltst01,1980,PHI,N
cartega01,1980,MON,N
conceda01,1980,CIN,N
cruzjo01,1980,HOU,N
garneph01,1980,PIT,N
garvest01,1980,LA,N
griffke01,1980,CIN,N
hendrge01,1980,STL,N
hernake01,1980,STL,N
kingmda01,1980,CHI,N
knighra01,1980,CIN,N
lopesda01,1980,LA,N
murphda05,1980,ATL,N
parkeda01,1980,PIT,N
reitzke01,1980,STL,N
reussje01,1980,LA,N
richaj.01,1980,HOU,N
rosepe01,1980,PHI,N
russebi01,1980,LA,N
schmimi01,1980,PHI,N
smithre06,1980,LA,N
stearjo01,1980,NY,N
suttebr01,1980,CHI,N
tekulke01,1980,PIT,N
welchbo01,1980,LA,N
whitsed01,1980,SF,N
winfida01,1980,SD,N
armasto01,1981,OAK,A
barkele01,1981,CLE,A
bellbu01,1981,TEX,A
brettge01,1981,KC,A
burleri01,1981,CAL,A
burnsbr01,1981,CHI,A
carewro01,1981,CAL,A
corbedo01,1981,MIN,A
davisro02,1981,NY,A
dentbu01,1981,NY,A
diazbo01,1981,CLE,A
evansdw01,1981,BOS,A
fingero01,1981,MIL,A
fiskca01,1981,CHI,A
forscke01,1981,CAL,A
gossari01,1981,NY,A
jacksre01,1981,NY,A
lynnfr01,1981,CAL,A
mcgresc01,1981,BAL,A
morrija02,1981,DET,A
murraed02,1981,BAL,A
norrimi01,1981,OAK,A
oliveal01,1981,TEX,A
pacioto01,1981,SEA,A
randowi01,1981,NY,A
simmote01,1981,MIL,A
singlke01,1981,BAL,A
stiebda01,1981,TOR,A
thomago01,1981,MIL,A
whitefr01,1981,KC,A
winfida01,1981,NY,A
bakerdu01,1981,LA,N
benedbr01,1981,ATL,N
bluevi01,1981,SF,N
bucknbi01,1981,CHI,N
carltst01,1981,PHI,N
cartega01,1981,MON,N
conceda01,1981,CIN,N
dawsoan01,1981,MON,N
easlemi01,1981,PIT,N
fostege01,1981,CIN,N
garneph01,1981,PIT,N
garvest01,1981,LA,N
guerrpe01,1981,LA,N
hootobu01,1981,LA,N
kennete02,1981,SD,N
kneppbo01,1981,HOU,N
lopesda01,1981,LA,N
madlobi01,1981,PIT,N
parkeda01,1981,PIT,N
raineti01,1981,MON,N
rosepe01,1981,PHI,N
ruthvdi01,1981,PHI,N
ryanno01,1981,HOU,N
schmimi01,1981,PHI,N
seaveto01,1981,CIN,N
smithoz01,1981,SD,N
suttebr01,1981,STL,N
trillma01,1981,PHI,N
valenfe01,1981,LA,N
youngjo02,1981,NY,N
bannifl01,1982,SEA,A
bellbu01,1982,TEX,A
brettge01,1982,KC,A
carewro01,1982,CAL,A
clancji01,1982,TOR,A
clearma01,1982,BOS,A
coopece01,1982,MIL,A
eckerde01,1982,BOS,A
fingero01,1982,MIL,A
fiskca01,1982,CHI,A
gossari01,1982,NY,A
grichbo01,1982,CAL,A
guidrro01,1982,NY,A
harrato01,1982,CLE,A
henderi01,1982,OAK,A
hrbekke01,1982,MIN,A
jacksre01,1982,CAL,A
lynnfr01,1982,CAL,A
mcraeha01,1982,KC,A
murraed02,1982,BAL,A
oglivbe01,1982,MIL,A
parrila02,1982,DET,A
quiseda01,1982,KC,A
thornan01,1982,CLE,A
whitefr01,1982,KC,A
wilsowi02,1982,KC,A
winfida01,1982,NY,A
yastrca01,1982,BOS,A
yountro01,1982,MIL,A
bakerdu01,1982,LA,N
carltst01,1982,PHI,N
cartega01,1982,MON,N
conceda01,1982,CIN,N
dawsoan01,1982,MON,N
durhale01,1982,CHI,N
hornebo01,1982,ATL,N
howest01,1982,LA,N
humeto01,1982,CIN,N
jonesru01,1982,SD,N
knighra01,1982,HOU,N
mintogr01,1982,SF,N
murphda05,1982,ATL,N
niekrph01,1982,ATL,N
oliveal01,1982,MON,N
penato01,1982,PIT,N
raineti01,1982,MON,N
rogerst01,1982,MON,N
rosepe01,1982,PHI,N
saxst01,1982,LA,N
schmimi01,1982,PHI,N
smithlo01,1982,STL,N
smithoz01,1982,STL,N
sotoma01,1982,CIN,N
stearjo01,1982,NY,N
thompja01,1982,PIT,N
trillma01,1982,PHI,N
valenfe01,1982,LA,N
boonebo01,1983,CAL,A
brettge01,1983,KC,A
carewro01,1983,CAL,A
coopece01,1983,MIL,A
decindo01,1983,CAL,A
guidrro01,1983,NY,A
henderi01,1983,OAK,A
honeyri01,1983,TEX,A
jacksre01,1983,CAL,A
kittlro01,1983,CHI,A
lopezau01,1983,DET,A
lynnfr01,1983,CAL,A
martiti01,1983,BAL,A
murraed02,1983,BAL,A
oglivbe01,1983,MIL,A
parrila02,1983,DET,A
quiseda01,1983,KC,A
riceji01,1983,BOS,A
ripkeca01,1983,BAL,A
simmote01,1983,MIL,A
stanlbo01,1983,BOS,A
stiebda01,1983,TOR,A
sutclri01,1983,CLE,A
trillma01,1983,CLE,A
wardga01,1983,MIN,A
whitalo01,1983,DET,A
wilsowi02,1983,KC,A
winfida01,1983,NY,A
yastrca01,1983,BOS,A
youngma01,1983,SEA,A
yountro01,1983,MIL,A
benchjo01,1983,CIN,N
benedbr01,1983,ATL,N
cartega01,1983,MON,N
dawlebi01,1983,HOU,N
dawsoan01,1983,MON,N
draveda01,1983,SD,N
durhale01,1983,CHI,N
evansda01,1983,SF,N
guerrpe01,1983,LA,N
hammaat01,1983,SF,N
hendrge01,1983,STL,N
hubbagl01,1983,ATL,N
kennete02,1983,SD,N
lavelga01,1983,SF,N
madlobi01,1983,PIT,N
mcgeewi01,1983,STL,N
murphda05,1983,ATL,N
oliveal01,1983,MON,N
oroscje01,1983,NY,N
perezpa01,1983,ATL,N
raineti01,1983,MON,N
rogerst01,1983,MON,N
saxst01,1983,LA,N
schmimi01,1983,PHI,N
smithle02,1983,CHI,N
smithoz01,1983,STL,N
sotoma01,1983,CIN,N
thondi01,1983,HOU,N
valenfe01,1983,LA,N
armasto01,1984,BOS,A
bellbu01,1984,TEX,A
boddimi01,1984,BAL,A
brettge01,1984,KC,A
carewro01,1984,CAL,A
caudibi01,1984,OAK,A
davisal01,1984,SEA,A
dotsori01,1984,CHI,A
engleda01,1984,MIN,A
garcida01,1984,TOR,A
griffal01,1984,TOR,A
henderi01,1984,OAK,A
hernawi01,1984,DET,A
jacksre01,1984,CAL,A
lemonch01,1984,DET,A
mattido01,1984,NY,A
morrija02,1984,DET,A
murraed02,1984,BAL,A
niekrph01,1984,NY,A
parrila02,1984,DET,A
quiseda01,1984,KC,A
riceji01,1984,BOS,A
ripkeca01,1984,BAL,A
stiebda01,1984,TOR,A
sundbji01,1984,MIL,A
thornan01,1984,CLE,A
trammal01,1984,DET,A
whitalo01,1984,DET,A
winfida01,1984,NY,A
andujjo01,1984,STL,N
brenlbo01,1984,SF,N
cartega01,1984,MON,N
davisch01,1984,SF,N
davisjo02,1984,CHI,N
garvest01,1984,SD,N
goodedw01,1984,NY,N
gossari01,1984,SD,N
gwynnto01,1984,SD,N
hernake01,1984,NY,N
hollaal01,1984,PHI,N
leach01,1984,MON,N
marshmi02,1984,LA,N
mumphje01,1984,HOU,N
murphda05,1984,ATL,N
oroscje01,1984,NY,N
penato01,1984,PIT,N
raineti01,1984,MON,N
ramirra01,1984,ATL,N
samueju01,1984,PHI,N
sandbry01,1984,CHI,N
schmimi01,1984,PHI,N
smithoz01,1984,STL,N
sotoma01,1984,CIN,N
strawda01,1984,NY,N
suttebr01,1984,STL,N
valenfe01,1984,LA,N
wallati01,1984,MON,N
washicl01,1984,ATL,N
baineha01,1985,CHI,A
blylebe01,1985,CLE,A
boggswa01,1985,BOS,A
bradlph01,1985,SEA,A
brettge01,1985,KC,A
brunato01,1985,MIN,A
coopece01,1985,MIL,A
fiskca01,1985,CHI,A
garcida01,1985,TOR,A
gedmari01,1985,BOS,A
henderi01,1985,NY,A
hernawi01,1985,DET,A
howelja01,1985,OAK,A
keyji01,1985,TOR,A
mattido01,1985,NY,A
molitpa01,1985,MIL,A
mooredo01,1985,CAL,A
morrija02,1985,DET,A
murraed02,1985,BAL,A
parrila02,1985,DET,A
petryda01,1985,DET,A
riceji01,1985,BOS,A
ripkeca01,1985,BAL,A
stiebda01,1985,TOR,A
trammal01,1985,DET,A
wardga01,1985,TEX,A
whitalo01,1985,DET,A
whitter01,1985,TOR,A
winfida01,1985,NY,A
andujjo01,1985,STL,N
cartega01,1985,NY,N
clarkja01,1985,STL,N
cruzjo01,1985,HOU,N
darliro01,1985,NY,N
garresc01,1985,SF,N
garvest01,1985,SD,N
goodedw01,1985,NY,N
gossari01,1985,SD,N
guerrpe01,1985,LA,N
gwynnto01,1985,SD,N
herrto01,1985,STL,N
hoytla01,1985,SD,N
kennete02,1985,SD,N
mcgeewi01,1985,STL,N
murphda05,1985,ATL,N
nettlgr01,1985,SD,N
parkeda01,1985,CIN,N
penato01,1985,PIT,N
raineti01,1985,MON,N
reardje01,1985,MON,N
rosepe01,1985,CIN,N
ryanno01,1985,HOU,N
sandbry01,1985,CHI,N
smithoz01,1985,STL,N
strawda01,1985,NY,N
templga01,1985,SD,N
valenfe01,1985,LA,N
virgioz02,1985,PHI,N
wallati01,1985,MON,N
wilsogl01,1985,PHI,N
aasedo01,1986,BAL,A
baineha01,1986,CHI,A
barfije01,1986,TOR,A
boggswa01,1986,BOS,A
brettge01,1986,KC,A
cansejo01,1986,OAK,A
clemero02,1986,BOS,A
fernato01,1986,TOR,A
gedmari01,1986,BOS,A
henderi01,1986,NY,A
hernawi01,1986,DET,A
higuete01,1986,MIL,A
houghch01,1986,TEX,A
jacobbr01,1986,CLE,A
joynewa01,1986,CAL,A
mattido01,1986,NY,A
mosebll01,1986,TOR,A
murraed02,1986,BAL,A
parrila02,1986,DET,A
preslji01,1986,SEA,A
puckeki01,1986,MIN,A
riceji01,1986,BOS,A
righeda01,1986,NY,A
ripkeca01,1986,BAL,A
schroke01,1986,CLE,A
whitalo01,1986,DET,A
whitefr01,1986,KC,A
winfida01,1986,NY,A
wittmi01,1986,CAL,A
basske01,1986,HOU,N
brookhu01,1986,MON,N
brownch02,1986,SF,N
cartega01,1986,NY,N
davisch01,1986,SF,N
davisgl01,1986,HOU,N
davisjo02,1986,CHI,N
fernasi01,1986,NY,N
francjo01,1986,CIN,N
goodedw01,1986,NY,N
gwynnto01,1986,SD,N
hernake01,1986,NY,N
krukomi01,1986,SF,N
murphda05,1986,ATL,N
parkeda01,1986,CIN,N
penato01,1986,PIT,N
raineti01,1986,MON,N
rawlesh01,1986,PHI,N
reardje01,1986,MON,N
rhoderi01,1986,PIT,N
sandbry01,1986,CHI,N
saxst01,1986,LA,N
schmimi01,1986,PHI,N
scottmi03,1986,HOU,N
smithda02,1986,HOU,N
smithoz01,1986,STL,N
strawda01,1986,NY,N
valenfe01,1986,LA,N
baineha01,1987,CHI,A
bellge01,1987,TOR,A
boggswa01,1987,BOS,A
evansdw01,1987,BOS,A
fernato01,1987,TOR,A
henderi01,1987,NY,A
henketo01,1987,TOR,A
howelja01,1987,OAK,A
hurstbr01,1987,BOS,A
kennete02,1987,BAL,A
langsma01,1987,SEA,A
mattido01,1987,NY,A
mcgwima01,1987,OAK,A
morrija02,1987,DET,A
nokesma01,1987,DET,A
parrila01,1987,TEX,A
plesada01,1987,MIL,A
puckeki01,1987,MIN,A
randowi01,1987,NY,A
reynoha01,1987,SEA,A
righeda01,1987,NY,A
ripkeca01,1987,BAL,A
saberbr01,1987,KC,A
seitzke01,1987,KC,A
tablepa01,1987,CLE,A
trammal01,1987,DET,A
whitalo01,1987,DET,A
winfida01,1987,NY,A
wittmi01,1987,CAL,A
bedrost01,1987,PHI,N
brookhu01,1987,MON,N
cartega01,1987,NY,N
clarkja01,1987,STL,N
daviser01,1987,CIN,N
dawsoan01,1987,CHI,N
diazbo01,1987,CIN,N
fernasi01,1987,NY,N
francjo01,1987,CIN,N
guerrpe01,1987,LA,N
gwynnto01,1987,SD,N
hernake01,1987,NY,N
hershor01,1987,LA,N
leonaje01,1987,SF,N
mcgeewi01,1987,STL,N
murphda05,1987,ATL,N
raineti01,1987,MON,N
reuscri01,1987,PIT,N
samueju01,1987,PHI,N
sandbry01,1987,CHI,N
schmimi01,1987,PHI,N
scottmi03,1987,HOU,N
smithle02,1987,CHI,N
smithoz01,1987,STL,N
strawda01,1987,NY,N
sutclri01,1987,CHI,N
virgioz02,1987,ATL,N
wallati01,1987,MON,N
alexado01,1988,DET,A
boggswa01,1988,BOS,A
brettge01,1988,KC,A
cansejo01,1988,OAK,A
clemero02,1988,BOS,A
eckerde01,1988,OAK,A
gaettga01,1988,MIN,A
greenmi01,1988,BOS,A
gubicma01,1988,KC,A
guilloz01,1988,CHI,A
henderi01,1988,NY,A
jonesdo01,1988,CLE,A
lansfca01,1988,OAK,A
laudnti01,1988,MIN,A
mattido01,1988,NY,A
mcgwima01,1988,OAK,A
molitpa01,1988,MIL,A
plesada01,1988,MIL,A
puckeki01,1988,MIN,A
rayjo01,1988,CAL,A
reardje01,1988,MIN,A
reynoha01,1988,SEA,A
ripkeca01,1988,BAL,A
russeje01,1988,TEX,A
steinte01,1988,OAK,A
stiebda01,1988,TOR,A
stillku01,1988,KC,A
trammal01,1988,DET,A
violafr01,1988,MIN,A
winfida01,1988,NY,A
bonilbo01,1988,PIT,N
cartega01,1988,NY,N
clarkwi02,1988,SF,N
colemvi01,1988,STL,N
coneda01,1988,NY,N
davisma01,1988,SD,N
dawsoan01,1988,CHI,N
dunstsh01,1988,CHI,N
galaran01,1988,MON,N
goodedw01,1988,NY,N
grosske01,1988,PHI,N
hershor01,1988,LA,N
jacksda02,1988,CIN,N
kneppbo01,1988,HOU,N
larkiba01,1988,CIN,N
lawva01,1988,CHI,N
maddugr01,1988,CHI,N
mcgeewi01,1988,STL,N
palmera01,1988,CHI,N
parrila02,1988,PHI,N
perryge01,1988,ATL,N
saboch01,1988,CIN,N
sandbry01,1988,CHI,N
smithoz01,1988,STL,N
strawda01,1988,NY,N
thompro01,1988,SF,N
vanslan01,1988,PIT,N
walkbo01,1988,PIT,N
worreto01,1988,STL,N
baineha01,1989,CHI,A
boggswa01,1989,BOS,A
cansejo01,1989,OAK,A
fernato01,1989,TOR,A
finlech01,1989,CAL,A
francju01,1989,TEX,A
gaettga01,1989,MIN,A
greenmi01,1989,BOS,A
grubeke01,1989,TOR,A
gubicma01,1989,KC,A
hennemi01,1989,DET,A
jacksbo01,1989,KC,A
jonesdo01,1989,CLE,A
leonaje01,1989,SEA,A
mattido01,1989,NY,A
mcgwima01,1989,OAK,A
mooremi01,1989,OAK,A
plesada01,1989,MIL,A
puckeki01,1989,MIN,A
